Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,HouseAge,RemodAge,HasBasement,HasGarage,HasFireplace,OverallScore,ExteriorScore,BsmtScore,Qual_X_GrLivArea,Qual_X_TotalSF,Qual_X_LotArea,BsmtQual_X_BsmtFinSF1,YearBuilt_X_Qual,TotalSF2,Nbhd_X_Qual,Nbhd_X_GrLivArea,TotalPorchSF,LivAreaRatio,BsmtFinRatio,GaragePerCar,PorchRatio,BathPerRoom,BedroomRatio,RoomPerSqFt,QualPerSqFt,RemodRatio,LivAreaPerRoom,MasVnrRatio,WoodDeckRatio,YearsSinceRemod,GarageAge,KitchenQual_Ord,HeatingQC_Ord,GarageQual_Ord,GarageCond_Ord,BsmtCond_Ord,FireplaceQu_Ord,Functional_Ord,PavedDrive_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,LotShape_Ord,LandSlope_Ord,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,TotalQualScore,Nbhd_GrLivArea_mean,Nbhd_GrLivArea_std,Nbhd_TotalSF_mean,Nbhd_TotalSF_std,Nbhd_LotArea_mean,Nbhd_LotArea_std,Nbhd_OverallQual_mean,Nbhd_OverallQual_std,Nbhd_YearBuilt_mean,Nbhd_YearBuilt_std,Nbhd_Count,GrLivArea_Z,TotalSF_Z,LotArea_Z,OverallQual_Z,YearBuilt_Z,MoSold_sin,MoSold_cos,DecadeBuilt,DecadeRemod,YrSold_minus_YearBuilt,OverallQual_X_TotalBath,GrLivArea_X_TotalBath,OverallQual_X_Fireplaces,GarageCars_X_GarageArea
1060,50,RL,,11275,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297,LwQ,557,0,854,GasA,TA,Y,SBrkr,1096,895,0,1991,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1977.0,Unf,2,432,TA,Fa,Y,0,0,19,0,0,0,,,,0,3,2007,WD,Normal,220000,3277,1.5,75,57,1,1,1,42,6,3,11946,19662,67650,891,11592,10738729,37.64705882352941,3567091.215686274,19,0.17656970556935084,0.9988304093567252,216.0,0.0016849946789641718,0.1875,0.375,0.0035140562248995983,0.0030120481927710845,0.23684210526315788,248.875,0.24096385542168675,0.0,57,30.0,3,3,3,2,3,4,7,3,2,3,2,3,2,3,3,3,40,1791.6078431372548,544.5491007588341,3234.5882352941176,844.4855754000913,11809.686274509804,5315.343377394151,6.2745098039215685,1.0213409102263362,1941.549019607843,23.425041067618373,51,0.36548892956729234,0.05016261180542649,-0.1005740669015787,-0.13580579234941162,-0.3909520389917688,1.0,6.123233995736766e-17,1930,1950,75,9.0,2986.5,6,864
1061,120,RL,41.0,4920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616,Unf,0,722,1338,GasA,Ex,Y,SBrkr,1338,0,0,1338,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2001.0,Fin,2,582,TA,TA,Y,0,0,170,0,0,0,,,,0,4,2010,WD,Normal,213500,3258,3.0,9,9,1,1,0,40,7,4,10704,26064,39360,2464,16008,10614564,65.28,2514209.04,170,0.27189595610648243,0.46004480955937266,291.0,0.03454582401950823,0.42857142857142855,0.2857142857142857,0.004480955937266617,0.00597460791635549,0.0,191.14285714285714,0.0,0.0,9,9.0,4,5,3,3,3,0,7,3,2,6,1,4,3,4,3,4,42,1879.08,570.7289870566123,4033.6,860.2261330603715,10671.92,9892.293346843288,8.16,0.6879922480183431,1998.48,9.065134674491436,25,-0.9463924556031345,-0.9005764807018818,-0.581395880860573,-0.09478716515898446,0.2503692281819677,0.8660254037844387,-0.4999999999999998,2000,2000,9,24.0,4014.0,0,1164
1062,30,C (all),120.0,18000,Grvl,,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1994.0,RFn,3,1248,TA,TA,Y,0,20,0,0,0,0,,,Shed,560,8,2008,ConLD,Normal,81000,3036,1.0,73,58,1,1,0,12,5,3,2682,9108,54000,0,5805,9217296,14.27027027027027,1021213.7837837838,20,0.04966390756069107,0.0,416.0,0.0011110493861452141,0.14285714285714285,0.2857142857142857,0.0067039106145251395,0.0033519553072625698,0.20270270270270271,127.71428571428571,0.0,0.0,58,14.0,3,3,3,3,3,0,7,3,1,1,1,4,3,2,3,3,30,1142.2972972972973,283.9023565383846,2205.135135135135,461.6882763993088,8109.1621621621625,2546.605425894478,4.756756756756757,1.140307107888178,1927.945945945946,13.144381871156,37,-0.8715171763201771,1.7957335580895784,3.8824057043154987,-0.8207965811458401,0.4987177324757446,-0.8660254037844385,-0.5000000000000004,1930,1950,73,3.0,894.0,0,3744
1063,190,RM,85.0,13600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,662,662,GasA,TA,N,SBrkr,1422,915,0,2337,0,0,2,0,5,2,TA,10,Min2,0,,Detchd,1945.0,Unf,2,560,TA,TA,Y,0,57,0,0,0,0,,,,0,9,2007,WD,Normal,90000,3559,2.0,107,57,1,1,0,25,6,3,11685,17795,68000,0,9500,12666481,26.946902654867255,3458118.8761061947,57,0.17182560105874567,0.0,280.0,0.004190868318505992,0.18181818181818182,0.45454545454545453,0.00427715996578272,0.00213857998289136,0.46296296296296297,212.45454545454547,0.0,0.0,57,62.0,3,3,3,3,3,0,5,3,1,1,1,4,3,3,3,3,34,1479.725663716814,576.9436133594056,2672.079646017699,830.3716480931995,8207.061946902655,3235.4798752138818,5.389380530973451,1.2916879067894627,1922.8849557522124,23.09559026106399,113,1.4833182969184797,1.066815732791112,1.6662974160285653,-0.169909929628661,-0.9497570096546716,-1.0,-1.8369701987210297e-16,1900,1950,107,10.0,4674.0,0,1120
1064,30,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397,Unf,0,706,1103,GasA,Gd,Y,SBrkr,1103,0,0,1103,0,0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,1976.0,Unf,2,440,TA,TA,Y,166,120,0,0,0,0,,MnPrv,,0,7,2006,WD,Normal,110500,2646,1.0,81,26,1,1,1,36,7,3,6618,15876,36000,1191,11550,7001316,32.336283185840706,1632137.407079646,286,0.183802699550075,0.3596014492753623,220.0,0.04765872354607566,0.16666666666666666,0.3333333333333333,0.004528985507246377,0.005434782608695652,0.6707317073170732,183.83333333333334,0.0,0.02766205632394601,26,30.0,4,4,3,3,3,4,7,3,1,4,1,4,3,3,4,3,43,1479.725663716814,576.9436133594056,2672.079646017699,830.3716480931995,8207.061946902655,3235.4798752138818,5.389380530973451,1.2916879067894627,1922.8849557522124,23.09559026106399,113,-0.651838094597197,-0.031369419533988356,-0.6819328505037597,0.26644966237221873,0.08777723329755205,-0.4999999999999997,-0.8660254037844388,1920,1980,81,6.0,1103.0,6,880
1065,20,RL,,11000,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740,Rec,230,184,1154,GasA,Ex,Y,SBrkr,1154,0,0,1154,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1966.0,RFn,2,480,TA,TA,Y,0,58,0,0,0,0,,MnPrv,,0,11,2009,WD,Normal,154000,2788,1.5,43,43,1,1,1,30,6,3,5770,13940,55000,2220,9830,7772944,26.8,1512099.0222222223,58,0.10489955458594673,0.8398268398268398,240.0,0.005272247977456595,0.21428571428571427,0.42857142857142855,0.005194805194805195,0.004329004329004329,0.0,164.85714285714286,0.17316017316017315,0.0,43,43.0,3,5,3,3,3,1,7,3,2,4,3,3,3,3,3,3,38,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-0.37710921646969037,0.03423816682679116,0.2645486731166923,-0.19744194199010737,0.6145396617353408,-0.5000000000000004,0.8660254037844384,1960,1960,43,7.5,1731.0,5,960
1066,60,RL,80.0,14000,Pave,,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201,Unf,0,105,1306,GasA,Ex,Y,SBrkr,1306,954,0,2260,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1996.0,RFn,2,533,TA,TA,Y,296,44,0,0,0,0,,,,0,4,2010,WD,Normal,328000,4099,3.5,14,13,1,1,0,35,7,5,15820,28693,98000,6005,13972,16801801,41.25,4041122.1428571427,340,0.16141704163988285,0.9188982402448355,266.5,0.02428397971573459,0.4375,0.375,0.0030959752321981426,0.0030959752321981426,0.06666666666666667,282.5,0.0,0.021141347046639527,13,14.0,4,5,3,3,3,0,7,3,4,6,1,4,2,4,3,5,42,1788.107142857143,467.2437177736495,3482.8928571428573,568.9017580544644,30875.75,34777.37759119239,5.892857142857143,0.9940297973880047,1966.5714285714287,19.305398537673664,28,1.0077932478978215,1.081076052406672,-0.4852368387728868,0.5552288429155431,1.4492978984860094,0.8660254037844387,-0.4999999999999998,1990,1990,14,24.5,7910.0,0,1066
1067,60,RL,59.0,7837,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,799,799,GasA,Gd,Y,SBrkr,799,772,0,1571,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1993.0,RFn,2,380,TA,TA,Y,0,40,0,0,0,0,,,,0,5,2009,WD,Normal,178000,2750,2.5,16,15,1,1,1,42,7,4,9426,16500,47022,0,11958,7562500,39.34177215189874,2578508.1518987343,40,0.20043378412860424,0.0,190.0,0.0051033426894615975,0.3125,0.375,0.004452926208651399,0.003816793893129771,0.058823529411764705,196.375,0.0,0.0,15,16.0,3,4,3,3,3,3,7,3,1,1,1,3,3,4,3,4,43,1641.3164556962026,297.6757633908979,2962.987341772152,481.48979523416494,11379.151898734177,4679.548479995796,6.556962025316456,0.7803161003645593,1998.253164556962,10.508199917122555,79,-0.2354273908866672,-0.4414338787596193,-0.7567813716432991,-0.3128444579040799,-0.4564714373049831,0.49999999999999994,-0.8660254037844387,1990,1990,16,15.0,3927.5,6,760
1068,60,RL,80.0,9760,Pave,,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674,LwQ,106,0,780,GasA,TA,Y,SBrkr,798,813,0,1611,1,0,1,1,4,1,TA,7,Typ,0,,Attchd,1964.0,RFn,2,442,TA,TA,Y,328,128,0,0,189,0,,,,0,6,2008,WD,Normal,167900,2833,2.5,44,44,1,1,0,36,6,3,9666,16998,58560,2022,11784,8025889,32.160000000000004,2110911.2,645,0.1650445651060342,0.998719590268886,221.0,0.06607929515418502,0.3125,0.5,0.004342431761786601,0.0037220843672456576,0.0,201.375,0.22332506203473945,0.03360311443499642,44,44.0,3,3,3,3,3,0,7,3,4,6,2,4,2,3,3,3,36,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,0.7254286050684361,0.09723315848974992,-0.11685614914653318,0.35100789687130146,0.4098447336961846,1.2246467991473532e-16,-1.0,1960,1960,44,15.0,4027.5,0,884
1069,160,RM,42.0,3964,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837,Unf,0,105,942,GasA,Gd,Y,SBrkr,1291,1230,0,2521,1,0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,1973.0,Fin,2,576,TA,TA,Y,728,20,0,0,0,0,,GdPrv,,0,6,2006,WD,Normal,151400,4039,3.5,33,33,1,1,1,24,6,4,15126,24234,23784,3348,11838,16313521,26.823529411764707,2669590.7058823532,748,0.635813366960908,0.887592788971368,288.0,0.18865069356872635,0.3181818181818182,0.45454545454545453,0.003965107057890563,0.0023790642347343376,0.0,229.1818181818182,0.0,0.18360655737704917,33,33.0,3,4,3,3,3,4,3,3,1,5,1,4,3,3,3,4,40,1058.9411764705883,472.6258391407831,1971.764705882353,719.5076901440807,2324.0,955.922721772006,4.470588235294118,0.6242642728467978,1972.5882352941176,2.6706465399180623,17,3.0869490274892315,2.8691370298965992,1.7138270026268039,0.9416027861188682,0.11217770531826385,1.2246467991473532e-16,-1.0,1970,1970,33,21.0,8823.5,6,1152
1070,45,RL,60.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949,2003,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,220,Unf,0,625,845,GasA,TA,Y,SBrkr,893,0,0,893,0,1,1,0,2,1,Gd,4,Typ,0,,Detchd,1985.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,135000,2314,1.5,58,4,1,1,0,35,6,3,4465,11570,48000,660,9745,5354596,26.8,1170107.8222222223,0,0.09301114467242995,0.26004728132387706,288.0,0.0,0.3,0.4,0.0044742729306487695,0.005592841163310962,0.9152542372881356,178.6,0.0,0.0,4,22.0,4,3,3,3,3,0,7,3,1,5,1,4,3,3,3,3,37,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-1.0067861780045941,-0.6293090786897079,-0.1660696745998526,-0.19744194199010737,-1.1253672265974872,0.49999999999999994,-0.8660254037844387,1940,2000,58,7.5,1339.5,0,1152
1071,20,RL,72.0,10152,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586,Unf,0,462,1048,GasA,TA,Y,SBrkr,1048,0,0,1048,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1956.0,Unf,1,286,TA,TA,Y,0,20,0,0,192,0,,,,0,6,2007,WD,Normal,135000,2382,2.0,51,51,1,1,0,25,6,3,5240,11910,50760,1758,9780,5673924,26.8,1373206.0444444444,212,0.1032207229390328,0.5586272640610105,286.0,0.020880527922781444,0.2857142857142857,0.42857142857142855,0.005719733079122974,0.004766444232602479,0.0,149.71428571428572,0.11439466158245949,0.0,51,51.0,3,3,3,3,3,0,7,3,1,4,1,4,3,3,3,3,34,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-0.6328400897367394,-0.534116646843459,0.003716988214099389,-0.19744194199010737,-0.40893497846044036,1.2246467991473532e-16,-1.0,1950,1950,51,10.0,2096.0,0,286
1072,60,RL,78.0,11700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,298,Unf,0,429,727,GasA,Ex,Y,SBrkr,829,727,0,1556,0,0,1,1,4,1,TA,8,Typ,0,,Attchd,1968.0,Unf,2,441,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,154000,2724,1.5,41,41,1,1,0,36,6,3,9336,16344,70200,894,11808,7420176,37.97260273972603,2688426.9589041094,0,0.13298008717203658,0.40934065934065933,220.5,0.0,0.16666666666666666,0.4444444444444444,0.005138086062941554,0.0038535645472061657,0.0,172.88888888888889,0.0,0.0,41,41.0,3,5,3,3,3,0,7,3,1,3,1,4,3,3,3,3,38,1727.7808219178082,416.36019550969394,3415.1369863013697,601.1969846127458,11833.630136986301,2682.9986101108825,6.328767123287672,0.7275299635018467,1975.6301369863013,6.703040042720016,73,-0.4115888955534532,-1.1476925390880501,-0.04978770722268769,-0.19031051862118406,-0.9905358071599771,0.49999999999999994,-0.8660254037844387,1960,1960,41,9.0,2334.0,0,882
1073,50,RL,50.0,7585,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0,Unf,0,810,810,GasA,Fa,Y,FuseA,1002,454,0,1456,1,1,1,0,4,1,TA,7,Typ,1,TA,Detchd,1954.0,Unf,1,280,TA,TA,P,0,0,0,0,0,0,,,,0,8,2006,WD,Normal,91500,2546,2.5,58,56,1,1,1,15,6,2,7280,12730,37925,0,9740,6482116,25.4,1951098.24,0,0.19193250725019773,0.0,280.0,0.0,0.3125,0.5,0.004804392587508579,0.0034317089910775567,0.03389830508474576,182.0,0.0,0.0,56,52.0,3,2,3,3,2,3,7,2,2,1,1,4,3,3,3,2,32,1340.04,655.2099196348288,2566.06,1403.401105539789,10218.65,7026.897095835013,5.08,1.3079400103625054,1955.97,28.865573147459127,100,0.17671174502288853,-0.014283668619222412,-0.37474225420300994,-0.034662946021475904,-0.26686244930404396,-0.8660254037844385,-0.5000000000000004,1940,1950,58,12.5,3640.0,5,280
1074,60,RL,75.0,7950,Pave,,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535,Unf,0,155,690,GasA,TA,Y,SBrkr,698,728,0,1426,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1977.0,Fin,2,440,TA,TA,Y,252,0,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,159500,2556,1.5,32,32,1,1,0,36,6,3,8556,15336,47700,1605,11862,6533136,30.48,1910897.04,252,0.17934850962143126,0.7742402315484804,220.0,0.031694126524965414,0.21428571428571427,0.42857142857142855,0.004204625087596356,0.004204625087596356,0.0,203.71428571428572,0.09810791871058164,0.031694126524965414,32,32.0,3,3,3,3,3,0,7,3,1,4,1,3,3,3,3,3,36,1340.04,655.2099196348288,2566.06,1403.401105539789,10218.65,7026.897095835013,5.08,1.3079400103625054,1955.97,28.865573147459127,100,0.13099466714528715,-0.0071631957282840015,-0.322806377080348,0.39862387924697257,0.704155245779676,-0.4999999999999997,-0.8660254037844388,1970,1970,32,9.0,2139.0,0,880
1075,20,RL,74.0,8556,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1240,1240,GasA,Ex,Y,SBrkr,1240,0,0,1240,0,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006.0,RFn,3,826,TA,TA,Y,140,93,0,0,0,0,,,,0,5,2007,WD,Normal,194000,3306,2.0,1,1,1,1,0,35,7,4,8680,23142,59892,0,14042,10929636,46.48,1835820.0,233,0.1449105995091738,0.0,275.3333333333333,0.027229169101320557,0.3333333333333333,0.3333333333333333,0.0040290088638195,0.0056406124093473006,0.0,206.66666666666666,0.0,0.016360874138132524,1,1.0,4,5,3,3,3,0,7,3,3,1,1,4,3,4,3,4,41,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,-0.5568000092724522,0.1573135013920616,-0.4532175591777635,0.1766379281275997,0.7094262181647742,0.49999999999999994,-0.8660254037844387,2000,2000,1,14.0,2480.0,0,2478
1076,70,RL,75.0,13125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,410,Unf,0,390,800,GasA,TA,Y,SBrkr,960,780,0,1740,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,CWD,Normal,219500,2780,1.5,67,23,1,1,1,42,6,3,12180,19460,91875,1230,13580,7728400,43.92156862745098,3117397.647058823,0,0.13256132866067347,0.5118601747815231,240.0,0.0,0.21428571428571427,0.42857142857142855,0.0034462952326249283,0.00402067777139575,0.6470588235294118,248.57142857142858,0.0,0.0,23,67.0,3,3,3,3,3,4,7,3,1,4,1,4,3,3,3,3,41,1791.6078431372548,544.5491007588341,3234.5882352941176,844.4855754000913,11809.686274509804,5315.343377394151,6.2745098039215685,1.0213409102263362,1941.549019607843,23.425041067618373,51,-0.09459798039346161,-0.5376652760503955,0.24740947529519955,0.3589153083520166,-0.06341932460030594,-0.4999999999999997,-0.8660254037844388,1940,1980,67,10.5,2610.0,14,240
1077,50,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626,Unf,0,170,796,GasA,Gd,Y,SBrkr,1096,370,0,1466,0,1,2,0,3,1,Gd,7,Min1,1,TA,Attchd,1950.0,Unf,2,566,TA,TA,Y,436,21,0,0,0,0,,,Shed,500,4,2006,WD,Normal,170000,2828,2.5,70,17,1,1,1,40,6,2,7330,14140,54000,1252,9680,7997584,26.946902654867255,2169277.8230088493,457,0.13572817331728543,0.7854454203262233,283.0,0.04231089713915378,0.3125,0.375,0.004771642808452625,0.0034083162917518746,0.7464788732394366,183.25,0.0,0.04036663271919267,17,56.0,4,4,3,3,3,3,6,3,1,5,1,4,3,3,3,2,41,1479.725663716814,576.9436133594056,2672.079646017699,830.3716480931995,8207.061946902655,3235.4798752138818,5.389380530973451,1.2916879067894627,1922.8849557522124,23.09559026106399,113,-0.023749139880672964,0.18754591203574686,0.8011599494113929,-0.169909929628661,0.5442923001965304,0.8660254037844387,-0.4999999999999998,1930,1980,70,12.5,3665.0,5,1132
1078,20,RL,,15870,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,75,Rec,791,230,1096,GasA,Ex,Y,SBrkr,1096,0,0,1096,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1969.0,Fin,1,299,TA,TA,Y,240,32,0,0,0,0,,,,0,3,2006,WD,Abnorml,138800,2491,2.0,37,37,1,1,0,25,6,3,5480,12455,79350,225,9845,6205081,26.8,1436100.9777777777,272,0.06905677020981665,0.7894257064721969,299.0,0.01713817654842165,0.2857142857142857,0.42857142857142855,0.0054694621695533276,0.004557885141294439,0.0,156.57142857142858,0.0,0.015121920483901456,37,37.0,3,5,3,3,3,0,7,3,2,4,3,3,3,3,3,3,36,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-0.5170374301441134,-0.3815287781487367,1.7624853541021022,-0.19744194199010737,0.9215820537940752,1.0,6.123233995736766e-17,1960,1960,37,10.0,2192.0,0,299
1079,120,RM,37.0,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,2004.0,RFn,2,420,TA,TA,Y,140,0,0,0,0,0,,,,0,5,2006,WD,Normal,155900,2116,2.0,2,2,1,1,1,30,7,4,5088,12696,26610,2648,12024,4477456,39.839999999999996,1255464.0,140,0.19116321009918846,0.7797408716136631,210.0,0.031559963931469794,0.5,0.25,0.0035335689045936395,0.007067137809187279,0.0,212.0,0.19905771495877503,0.031559963931469794,2,2.0,4,5,3,3,3,4,7,3,2,6,1,4,3,4,3,4,44,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,-1.4643492967352434,-1.4658344753988608,-2.209992630699625,-0.3140229833379546,0.534547117548969,0.49999999999999994,-0.8660254037844387,2000,2000,2,12.0,1696.0,6,840
